voivodeship,name,latitude,longitude
podkarpackie,Na Ujezdnem,50.07167,22.03417
podkarpackie,Na Wierchu,49.43556,22.43806
podkarpackie,Na Winnicy,49.73222,21.62389
podkarpackie,Na Wąwozach,49.63028,21.70361
podkarpackie,Na Węgierskiem,49.55194,21.6825
podkarpackie,Na Zagrodziu,49.51472,22.23833
podkarpackie,Na Zielonym,50.25306,22.2225
podkarpackie,Na Ćwierci,49.87139,22.35972
podkarpackie,Na Łanie,49.83417,21.63722
podkarpackie,Na Łaniu,50.07944,22.015
podkarpackie,Na Łazach,50.17667,22.49944
podkarpackie,Na Łazku,49.86556,22.35444
podkarpackie,Na Łąkach,49.76389,21.65806
podkarpackie,Nad Borsukami,49.76111,22.22
podkarpackie,Nad Brniem,50.42528,21.37083
podkarpackie,Nad Grądkiem,50.56028,21.74056
podkarpackie,Nad Jeziorem,50.65222,22.03667
podkarpackie,Nad Kępą,50.61028,22.1
podkarpackie,Nad Rzeką,49.69528,21.47139
podkarpackie,Nad Sanem,49.81278,22.47167
podkarpackie,Nad Spółdzielnią,49.79806,21.80833
podkarpackie,Nad Stawem,50.55389,21.74389
podkarpackie,Nad Szosą,50.5125,21.70333
podkarpackie,Nad Wisłoką,50.50083,21.54167
podkarpackie,Nad Łąkami,49.81694,22.705
podkarpackie,Nadjeziorze,50.51361,22.17917
podkarpackie,Nadleśnictwo Babule,50.38917,21.55194
podkarpackie,Nadolany,49.51861,22.03167
podkarpackie,Nadole,49.55861,21.67139
podkarpackie,Nadsanie,49.99167,22.75083
podkarpackie,Nadszosie,50.515,21.665
podkarpackie,Nadtamy,50.49361,22.35528
podkarpackie,Nadwisłocze,50.31611,21.40167
podkarpackie,Nadżyt,49.78583,22.29389
podkarpackie,Nagawczyna,50.05417,21.46528
podkarpackie,Nagnajów,50.52028,21.615
podkarpackie,Nagoszyn,50.135,21.42278
podkarpackie,Nagórczany,49.76056,22.63667
podkarpackie,Nagórne,50.28333,22.62361
podkarpackie,Nagórzany,49.50194,22.035
podkarpackie,Nagórze,49.78556,21.27778
podkarpackie,Nakło,49.87444,22.95944
podkarpackie,Nalepki,49.89194,21.99639
podkarpackie,Nalepy,50.6075,22.33667
podkarpackie,Namiastówka,49.59194,21.72
podkarpackie,Namirówki,50.00444,21.61722
podkarpackie,Namłynie,50.23806,22.43361
podkarpackie,Narol,50.34889,23.32694
podkarpackie,Narol-Wieś,50.37,23.31417
podkarpackie,Nart,50.31778,22.03278
podkarpackie,Nasiczne,49.1775,22.60167
podkarpackie,Nawsie,49.94917,21.65722
podkarpackie,Nawsie Brzosteckie,49.88167,21.42889
podkarpackie,Nawsie Dolne,49.94861,21.64333
podkarpackie,Nawsie Górne,49.94361,21.67
podkarpackie,Nawsie Kołaczyckie,49.80444,21.44306
podkarpackie,Nazarki,50.08833,22.88056
podkarpackie,Nehrybka,49.75139,22.80139
podkarpackie,Niebieszczany,49.50111,22.15972
podkarpackie,Niebieszczany-Las,49.49,22.18278
podkarpackie,Niebocko,49.67861,22.11194
podkarpackie,Nieborów Mały,49.91556,22.13444
podkarpackie,Nieborów Wielki,49.91222,22.13944
podkarpackie,Niebylec,49.85639,21.90333
podkarpackie,Niechciałka,50.0925,22.59111
podkarpackie,Niechobrz,49.9875,21.875
podkarpackie,Nieciówka,50.06806,21.35167
podkarpackie,Niedbalica,50.25833,23.09639
podkarpackie,Niedybrze,50.00139,22.11278
podkarpackie,Niedźwiada,49.98889,21.51306
podkarpackie,Niedźwiada Dolna,49.99,21.53944
podkarpackie,Niedźwiada Druga,50.01528,21.53556
podkarpackie,Niedźwiada Górna,49.98639,21.49611
podkarpackie,Niegłowice,49.70611,21.46
podkarpackie,Nielepkowice,50.09889,22.6825
podkarpackie,Niemcówki,49.78639,22.095
podkarpackie,Niemstów,50.25917,23.05833
podkarpackie,Nienadowa,49.82,22.42167
podkarpackie,Nienadowa Dolna,49.82806,22.4275
podkarpackie,Nienadowa Górna,49.84361,22.43194
podkarpackie,Nienadówka,50.19278,22.09083
podkarpackie,Nienadówka Dolna,50.19778,22.125
podkarpackie,Nienadówka Górna,50.19806,22.07
podkarpackie,Nienaszów,49.62167,21.58722
podkarpackie,Nienowice,49.9425,22.92278
podkarpackie,Niepla,49.78278,21.61083
podkarpackie,Nieroda,50.50444,22.02333
podkarpackie,Niewaźka,49.95,22.33111
podkarpackie,Niewistka,49.72889,22.21583
podkarpackie,Niewodna,49.89,21.66583
podkarpackie,Nieściory,50.16417,22.66833
podkarpackie,Nisko,50.51861,22.14778
podkarpackie,Niwa,50.08056,23.03
podkarpackie,Niwiska,50.22417,21.63917
podkarpackie,Niwka,50.58361,21.85444
podkarpackie,Niwki,50.23472,23.41889
podkarpackie,Nizina,50.02333,22.28806
podkarpackie,Niziny,49.88,22.87972
podkarpackie,Nizioły,50.04861,22.16528
podkarpackie,Niżatyce,49.99444,22.42306
podkarpackie,Niżna Łąka,49.62611,21.73167
podkarpackie,Niżni Koniec,49.58111,21.48667
podkarpackie,Nockowa,50.02083,21.7875
podkarpackie,Norwegia,50.48556,22.25694
podkarpackie,Nosówka,50.02472,21.88028
podkarpackie,Nowa Droga,49.92472,22.08417
podkarpackie,Nowa Dęba,50.41639,21.75028
podkarpackie,Nowa Grobla,50.08194,23.00889
podkarpackie,Nowa Ruda,50.61694,22.20556
podkarpackie,Nowa Sarzyna,50.32028,22.34361
podkarpackie,Nowa Turza,50.23667,22.09611
podkarpackie,Nowa Wieś,49.52333,21.69028
podkarpackie,Nowa Wieś Staromiejska,50.09083,22.04556
podkarpackie,Nowa Wieś Zaczerska,50.09861,22.03389
podkarpackie,Nowa Wieś-Lewa Strona,49.75083,21.69778
podkarpackie,Nowa Wieś-Prawa Strona,49.74528,21.70361
podkarpackie,Nowa Łówcza,50.29278,23.32028
podkarpackie,Nowaki,49.96028,22.88417
podkarpackie,Nowarka,49.99472,21.67583
podkarpackie,Nowe Baraki,50.79222,22.03694
podkarpackie,Nowe Brusno,50.24611,23.31056
podkarpackie,Nowe Budy,50.01778,22.09083
podkarpackie,Nowe Miasto,50.02389,22.01028
podkarpackie,Nowe Osiedle,49.89611,22.83944
podkarpackie,Nowe Pola,50.17389,22.18639
podkarpackie,Nowe Sady,49.63444,22.74222
podkarpackie,Nowe Sioło,50.23028,23.1625
podkarpackie,Nowe Zagrody,50.04222,21.20222
podkarpackie,Nowiny,50.7,21.90361
podkarpackie,Nowiny Horynieckie,50.22472,23.38972
podkarpackie,Nowosielce,49.5675,22.07083
podkarpackie,Nowosielce Kozickie,49.56194,22.52861
podkarpackie,Nowosielec,50.44778,22.15417
podkarpackie,Nowosiółki,49.40222,22.28806
podkarpackie,Nowosiółki Dydyńskie,49.63583,22.72861
podkarpackie,Nowostawskie,49.96944,23.09944
podkarpackie,Nowostawy,49.89028,23.00333
podkarpackie,Nowotaniec,49.50861,22.03028
podkarpackie,Nowsie,49.56611,21.7525
podkarpackie,Nowy Borek,49.92306,22.085
podkarpackie,Nowy Dzikowiec,50.27111,21.86278
podkarpackie,Nowy Dzików,50.23111,22.97889
podkarpackie,Nowy Glinik,49.68694,21.5225
podkarpackie,Nowy Gościniec,49.72167,21.78694
podkarpackie,Nowy Grębów,50.54833,21.89861
podkarpackie,Nowy Kamień,50.33,22.15944
podkarpackie,Nowy Kawęczyn,50.30083,21.28611
podkarpackie,Nowy Lubliniec,50.29167,23.0925
podkarpackie,Nowy Mielec,50.295,21.43972
podkarpackie,Nowy Nart,50.35111,22.01611
podkarpackie,Nowy Rydzów,50.24306,21.39028
podkarpackie,Nowy Sieraków,50.47389,22.44139
podkarpackie,Nowy Sulechów,50.52861,21.88917
podkarpackie,Nowy Zagórz,49.51861,22.26222
podkarpackie,Nowy Łupków,49.25222,22.08417
podkarpackie,Nowy Świat,49.86167,22.62833
podkarpackie,Nowy Żmigród,49.60306,21.52333
podkarpackie,Nowy Żółków,49.72306,21.47167
podkarpackie,Nozdrzec,49.77194,22.2075
podkarpackie,Nyklówka,49.91806,22.49333
podkarpackie,Nędze,49.4775,22.06778
podkarpackie,Obary,50.38,21.71389
podkarpackie,Obarzym,49.71444,22.17861
podkarpackie,Obcinek,50.35583,21.76889
podkarpackie,Obejście,49.86167,22.03306
podkarpackie,Oblasek,49.95472,22.34167
podkarpackie,Obojna,50.60611,21.98583
podkarpackie,Obojówka,49.73583,22.07722
podkarpackie,Obozowisko,50.49194,21.54139
podkarpackie,Obrawczyzna,50.08611,23.22278
podkarpackie,Obręczna,49.91389,21.94194
podkarpackie,Obszar,49.48056,22.36556
podkarpackie,Obszary,49.9175,21.695
podkarpackie,Obucz,49.85722,22.48083
podkarpackie,Obórki,50.54861,21.8525
podkarpackie,Ochałówka,50.02722,21.67972
podkarpackie,Ochronka,49.44,21.80722
podkarpackie,Ocice,50.54417,21.68111
podkarpackie,Ocieka,50.14028,21.58833
podkarpackie,Ocieszyn,50.11778,21.57722
podkarpackie,Od Braciejowej,49.96611,21.47861
podkarpackie,Od Folwarku,49.66111,22.13028
podkarpackie,Od Jastrząbki,50.09778,21.23333
podkarpackie,Od Krasnej,49.79722,21.81778
podkarpackie,Od Lalina,49.65111,22.13139
podkarpackie,Od Rusinowa,50.42833,21.54417
podkarpackie,Od Witryłowa,49.65139,22.27056
podkarpackie,Od Wygody Zakręgi,49.70667,21.87389
podkarpackie,Odbrodzie,50.58972,21.91917
podkarpackie,Odebraniec,49.86056,21.83194
podkarpackie,Odedwór,49.95056,21.93722
podkarpackie,Odmoście,50.6,22.11028
podkarpackie,Odrzechowa,49.54389,21.97917
podkarpackie,Odrzechówki,49.55639,21.9425
podkarpackie,Odrzewy,50.58694,21.90083
podkarpackie,Odrzykoń,49.74028,21.7425
podkarpackie,Odwodzie,49.87528,21.39222
podkarpackie,Ograniczki,50.17611,21.67806
podkarpackie,Ogrodowa,50.34806,22.07139
podkarpackie,Ogrody,49.59333,21.96667
podkarpackie,Ogrodziska,49.58861,22.01278
podkarpackie,Ogrojec,49.63667,21.785
podkarpackie,Ogródek,50.64167,21.75056
podkarpackie,Okolisko,50.40222,22.11944
podkarpackie,Okonin,50.035,21.55472
podkarpackie,Okop,49.92222,21.98194
podkarpackie,Okopy,49.89611,22.6275
podkarpackie,Okołowiczówka,49.5675,22.18111
podkarpackie,Okrajki,49.6625,21.51472
podkarpackie,Okroługi,50.0875,22.64
podkarpackie,Okrąglica,50.24083,21.62722
podkarpackie,Okrągła,49.89111,21.42806
podkarpackie,Okręglica,50.63222,21.94667
podkarpackie,Okusy,50.40611,21.335
podkarpackie,Olchowa,49.44083,22.26694
podkarpackie,Olchowce,49.55083,22.23583
podkarpackie,Olchowiec,49.47278,21.60361
podkarpackie,Olchowy Pniak,49.93,22.45139
podkarpackie,Olchówka,49.83861,22.38972
podkarpackie,Olechy,49.95333,23.07972
podkarpackie,Olejarze,49.68917,21.76083
podkarpackie,Olejarzówka,49.59278,21.72444
podkarpackie,Oleksiekówka,50.32806,21.41111
podkarpackie,Olendry,50.59028,21.85472
podkarpackie,Olesiów,49.87194,22.67861
podkarpackie,Olesiówka,49.78306,22.83417
podkarpackie,Oleszki,50.53417,22.39083
podkarpackie,Oleszyce,50.16806,23.03167
podkarpackie,Oleńskie,49.67167,22.03083
podkarpackie,Olimpów,50.00333,21.75444
podkarpackie,Olszanica,49.4775,22.44306
podkarpackie,Olszany,49.74389,22.63694
podkarpackie,Olszańce,49.77472,22.13528
podkarpackie,Olszowe,50.27528,22.09194
podkarpackie,Olszowiec,49.94167,21.99694
podkarpackie,Olszyna,50.30444,21.25806
podkarpackie,Olszynka,49.89833,22.73861
podkarpackie,Olszynki,50.63056,21.80694
podkarpackie,Olszyny,49.87917,21.64778
podkarpackie,Onyszczaki,50.11222,23.13306
podkarpackie,Opacie,49.76194,21.39528
podkarpackie,Opacionka,49.86306,21.45778
podkarpackie,Opaka,50.13028,23.10056
podkarpackie,Opaleniska,50.14833,22.41278
podkarpackie,Oparówka,49.83306,21.71389
podkarpackie,Opałkówka,49.58389,21.46389
podkarpackie,Opidowska,50.12972,21.92861
podkarpackie,Oprenki,49.8075,22.94556
podkarpackie,Optyń,49.73917,22.78722
podkarpackie,Orelec,49.44389,22.44806
podkarpackie,Orkiszówka,49.96306,21.48694
podkarpackie,Orle,50.3625,21.23639
podkarpackie,Orliska,50.64222,21.84583
podkarpackie,Orzechowce,49.85083,22.77361
podkarpackie,Orzechów,50.74167,21.88611
podkarpackie,Orzechówka,49.72917,21.945
podkarpackie,Orzyszka,49.84556,21.89556
podkarpackie,Oręda,50.60917,22.10583
podkarpackie,Orły,49.87528,22.81222
podkarpackie,Orłów,50.35528,21.38389
podkarpackie,Osada,49.14861,22.4775
podkarpackie,Osada Leśna,50.52361,22.50222
podkarpackie,Osia Góra,50.25889,21.90611
podkarpackie,Osicze,49.93611,21.79
podkarpackie,Osiczyna,50.18222,22.01333
podkarpackie,Osiczyny,50.34389,21.69917
podkarpackie,Osiecze,50.13611,21.18639
podkarpackie,Osieczki,49.63889,21.52833
podkarpackie,Osiedle,49.44556,22.39917
podkarpackie,Osiedle 1000-lecia,50.01389,22.69583
podkarpackie,Osiedle 3 Maja,50.01472,22.69111
podkarpackie,Osiedle 3-go Maja,50.06611,22.23111
podkarpackie,Osiedle 600-lecia,49.96111,22.02361
podkarpackie,Osiedle A,49.36833,22.11
podkarpackie,Osiedle Adama Mickiewicza,49.43194,22.59889
podkarpackie,Osiedle Armii Krajowej,49.9775,22.415
podkarpackie,Osiedle Awaryjne,50.32889,22.33611
podkarpackie,Osiedle B,49.36444,22.10861
podkarpackie,Osiedle Bielskiego,49.78556,22.74472
podkarpackie,Osiedle Braci Prośbów,50.01611,22.68972
podkarpackie,Osiedle Buguchwała Centrum,49.98306,21.9375
podkarpackie,Osiedle C,49.36306,22.11
podkarpackie,Osiedle Centralne,50.57028,22.06167
podkarpackie,Osiedle Centrum,49.98361,22.4125
podkarpackie,Osiedle Chemik,50.04278,21.40028
podkarpackie,Osiedle Dąbrowskiego,50.19,23.37
podkarpackie,Osiedle Energetyków,50.54472,22.08194
podkarpackie,Osiedle Fabryczne,49.42917,22.60556
podkarpackie,Osiedle Flisaków,50.56917,22.075
podkarpackie,Osiedle Franciszka Kotuli,50.0425,21.96611
podkarpackie,Osiedle Generała Grota Roweckiego,50.02806,21.99611
podkarpackie,Osiedle Generała Władysława Andersa,50.05222,21.98111
podkarpackie,Osiedle Gorzyce,50.65806,21.84333
podkarpackie,Osiedle Hutników,50.53944,22.07972
podkarpackie,Osiedle Ignacego Padarewskiego,50.02389,22.02222
podkarpackie,Osiedle Jagiellonów,50.01444,22.67444
podkarpackie,Osiedle Jagiellońskie,50.05917,22.49111
podkarpackie,Osiedle Jana III Sobieskiego,49.54639,22.19556
podkarpackie,Osiedle Jana Kilińskiego,50.29,21.41472
podkarpackie,Osiedle Jana Matejki,50.04083,21.39722
podkarpackie,Osiedle Janusza Kusocińskiego,50.29778,21.44
podkarpackie,Osiedle Jarosława Dąbrowskiego,50.025,21.98472
podkarpackie,Osiedle Juliusza Słowackiego,49.76111,22.78278
podkarpackie,Osiedle Kazimierza Pułaskiego,50.03778,21.99389
podkarpackie,Osiedle Kazimierza Wielkiego,50.29,21.44917
podkarpackie,Osiedle Kombatantów,50.00972,22.69694
podkarpackie,Osiedle Kopernika,49.74,21.46528
podkarpackie,Osiedle Krakowska-Południe,50.04472,21.97444
podkarpackie,Osiedle Krakowskie,49.80722,22.7825
podkarpackie,Osiedle Króla Stanisława Augusta,50.04389,21.98722
podkarpackie,Osiedle Królowej Elżbiety,50.06778,22.22944
podkarpackie,Osiedle Księcia Józefa Poniatowskiego,50.05889,22.47361
podkarpackie,Osiedle Lasowiaków,50.56639,22.07278
podkarpackie,Osiedle Lotników,50.29583,21.42111
podkarpackie,Osiedle Lwowskie,50.03833,22.04583
podkarpackie,Osiedle Marii Konopnickiej,49.79139,22.79333
podkarpackie,Osiedle Metalowców,50.56306,22.04917
podkarpackie,Osiedle Metalowiec,50.04833,21.40167
podkarpackie,Osiedle Mieszka I,50.03139,22.02611
podkarpackie,Osiedle Mikołaja Kopernika,49.78667,22.77833
podkarpackie,Osiedle Młodego Robotnika,50.2975,21.44694
podkarpackie,Osiedle Młodych,50.06917,21.68417
podkarpackie,Osiedle Niepodległości,50.01,22.70083
podkarpackie,Osiedle Niwa,50.14306,21.97194
podkarpackie,Osiedle Parkowe,49.98167,22.41333
podkarpackie,Osiedle Piaski,50.58917,22.03861
podkarpackie,Osiedle Piaskownia,50.33389,21.32667
podkarpackie,Osiedle Piastów,50.02333,21.98944
podkarpackie,Osiedle Piotra Lunaka Kmity,50.03528,21.98083
podkarpackie,Osiedle Podlesie,50.56472,22.04583
podkarpackie,Osiedle Podwale,50.06889,22.22639
podkarpackie,Osiedle Poręby,50.58028,22.05917
podkarpackie,Osiedle Południe,49.69361,21.75222
podkarpackie,Osiedle Pruchnickie,50.00639,22.67556
podkarpackie,Osiedle Przemysława,49.77611,22.77556
podkarpackie,Osiedle Północ,50.06389,21.60222
podkarpackie,Osiedle Romualda Traugutta,49.68361,21.75528
podkarpackie,Osiedle Rycerskie,49.79306,22.74417
podkarpackie,Osiedle Rzeszowska-Południe,50.05139,21.42028
podkarpackie,Osiedle Rzeszowska-Północ,50.05583,21.42972
podkarpackie,Osiedle Salezjańskie,49.78944,22.75944
podkarpackie,Osiedle Skarpa,50.0225,21.99306
podkarpackie,Osiedle Skopanie,50.47583,21.555
podkarpackie,Osiedle Smoczka I,50.28806,21.46806
podkarpackie,Osiedle Stanisława Wyszyskiego,50.07639,22.22611
podkarpackie,Osiedle Stałe,50.32056,22.34472
podkarpackie,Osiedle Stefana Grota-Roweckiego,49.68333,21.76806
podkarpackie,Osiedle Stefana Rogazińskiego,49.7925,22.77694
podkarpackie,Osiedle Stefana Żeromskiego,50.28889,21.43556
podkarpackie,Osiedle Studziańskie,50.0575,22.47583
podkarpackie,Osiedle Sójcze Wzgórze,50.31917,22.3425
podkarpackie,Osiedle Słoneczne,50.01333,22.6975
podkarpackie,Osiedle Tadeusza Kościuszki,50.28472,21.42167
podkarpackie,Osiedle Tysiąclecia,49.69722,21.74917
podkarpackie,Osiedle Uni Lubelskiej,50.15861,23.11556
podkarpackie,Osiedle Waleriana Łukasinskiego,49.7775,22.78278
podkarpackie,Osiedle Widok,50.58389,22.05194
podkarpackie,Osiedle Wincentego Witosa,50.01917,22.66583
podkarpackie,Osiedle Wolności,49.97917,22.40861
podkarpackie,Osiedle Wyzwolenia,50.56833,22.04583
podkarpackie,Osiedle Władysława III Warneńczyka,49.78694,22.73361
podkarpackie,Osiedle Władysława Szafera,50.29333,21.46389
podkarpackie,Osiedle Zamkowe,50.5,21.53083
podkarpackie,Osiedle Zasanie,50.5625,22.09111
podkarpackie,Osiedle Zawiszy Czarnego,50.01694,21.97528
podkarpackie,Osiedle Zygmunta Krasińskiego,49.78944,22.77028
podkarpackie,Osiedle generała Stanisława Maczka,50.06583,22.22333
podkarpackie,Osiedle generała Władysława Sikorskiego,50.07472,22.23778
podkarpackie,Osiedle im. Armii Krajowej,50.02056,22.67056
podkarpackie,Osiedle im. Generała Kazimierza Pułaskiego,50.01667,22.67056
podkarpackie,Osiedle im. Józefa Sterańczaka,50.01778,22.6575
podkarpackie,Osiedle im. Marszałka Józefa Piłsudskiego,50.02417,22.6675
podkarpackie,Osiedle im. Waleriana Kalinki,50.01417,22.69028
podkarpackie,Osiedle im. Wojska Polskiego,50.01194,22.68333
podkarpackie,Osiedle księdza Bronisława Markiewicza,49.68583,21.77611
podkarpackie,Osiedle na Skarpie,50.57306,22.07167
podkarpackie,Osiedle za Wiarem,49.78222,22.82611
podkarpackie,Osiedle Łazy,49.96833,22.86
podkarpackie,Osiedle Łańcuckie,50.0625,22.47694
podkarpackie,Osiedle Łysogórska,50.04389,21.4025
podkarpackie,Osiedle Śródmieście,50.05222,21.60889
podkarpackie,Osiedle Świętej Barbary,50.05694,21.60194
podkarpackie,Osiek,49.55667,21.85806
podkarpackie,Osiek Frącki,49.63694,21.47278
podkarpackie,Osiek Jasielski,49.63444,21.49167
podkarpackie,Osiki,49.86139,22.2225
podkarpackie,Osina,50.56417,21.74639
podkarpackie,Osiny,49.69778,21.61222
podkarpackie,Osipy,50.23556,22.41083
podkarpackie,Osobnica,49.7,21.40278
podkarpackie,Osobnica Dolna,49.71139,21.40194
podkarpackie,Osobnica Górna,49.68833,21.38972
podkarpackie,Osteria,49.90361,22.54917
podkarpackie,Ostre,49.29167,22.61556
podkarpackie,Ostrowiec,49.73667,22.08056
podkarpackie,Ostrowskie,50.54417,22.38917
podkarpackie,Ostrowy Baranowskie,50.34306,21.6475
podkarpackie,Ostrowy Tuszowskie,50.31806,21.655
podkarpackie,Ostrysz,49.53861,21.54417
podkarpackie,Ostryszne,49.50417,21.53917
podkarpackie,Ostrzesz,49.71778,21.53472
podkarpackie,Ostrów,49.79417,22.72028
podkarpackie,Ostrówek,50.43056,21.35583
podkarpackie,Ostrówek Duży,50.61556,21.995
podkarpackie,Ostrówek Mały,50.6175,21.99556
podkarpackie,Osz,49.82944,22.36167
podkarpackie,Osówka Dolna,50.27833,22.73278
podkarpackie,Osówka Górna,50.27611,22.76389
podkarpackie,Osławica,49.29167,22.06778
podkarpackie,Otałęż,50.35139,21.23056
podkarpackie,Otoka,50.09556,21.89306
podkarpackie,Owsianka,50.26333,21.65556
podkarpackie,Ozgi,50.33639,21.86639
podkarpackie,Ośnia,50.57611,22.24694
podkarpackie,Ożanna,50.28222,22.52306
podkarpackie,Ożanna Mała,50.28722,22.49861
podkarpackie,Ożanna Wielka,50.28417,22.52333
podkarpackie,Ożańsk,50.02111,22.57278
podkarpackie,Ożenna,49.4275,21.46056
podkarpackie,Ożogów,50.00639,22.58861
podkarpackie,Pachanówka,49.58806,21.72944
podkarpackie,Pachniączka,49.99306,21.77778
podkarpackie,Paciep,49.89833,21.84778
podkarpackie,Pacław,49.62556,22.70694
podkarpackie,Padew Dolna,50.44639,21.51333
podkarpackie,Padew Górna,50.43167,21.49222
podkarpackie,Padew Narodowa,50.43556,21.49583
podkarpackie,Padoły,49.96889,22.14111
podkarpackie,Padół,50.32611,22.23917
podkarpackie,Pagor,49.89333,22.47417
podkarpackie,Pagrądki,50.42167,21.58833
podkarpackie,Pagórek,49.68722,21.35
podkarpackie,Pająkówka,49.92,21.61722
podkarpackie,Pakoszówka,49.62361,22.10222
podkarpackie,Palenie,50.59361,22.11472
podkarpackie,Palikówka,50.07917,22.13833
podkarpackie,Paluchy,50.22056,22.585
podkarpackie,Palędzie,50.56278,21.88167
podkarpackie,Paniczówka,49.69528,21.92361
podkarpackie,Paniszczów,49.33139,22.55167
podkarpackie,Pantalowice,49.95194,22.43583
podkarpackie,Pantalowice Dolne,49.9575,22.44861
podkarpackie,Pantalowice Górne,49.95194,22.43444
podkarpackie,Papiernia,50.23889,21.55361
podkarpackie,Paportno-Sopotnik,49.61472,22.68528
podkarpackie,Paprocie,49.63583,21.57861
podkarpackie,Parachówka,50.28333,22.97083
podkarpackie,Parama,50.74028,22.16778
podkarpackie,Parcelacja,49.8225,22.8275
podkarpackie,Parcelacja Rożniatowska,49.97139,22.52111
podkarpackie,Parcelacja Tapińska,49.91472,22.67861
podkarpackie,Parcelacja Tuligłowska,49.90056,22.59944
podkarpackie,Parcelacja od Młyna,49.94111,22.56917
podkarpackie,Parcelacja od Roźwienicy,49.94,22.58694
podkarpackie,Parcelacja od Rudołowic,49.93806,22.59639
podkarpackie,Parkany,50.14111,21.32306
podkarpackie,Parkosz,50.00111,21.31361
podkarpackie,Parszywka,50.30139,22.22056
podkarpackie,Partynia,50.21028,21.28861
podkarpackie,Paryja,49.83306,21.775
podkarpackie,Paryje,49.86361,21.75917
podkarpackie,Paryż,49.99361,21.22583
podkarpackie,Pasieka,49.63444,21.78333
podkarpackie,Pasieki,50.11056,21.68417
podkarpackie,Pasmuga,50.33167,21.29472
podkarpackie,Pasoczyzna,49.94833,21.74333
podkarpackie,Pasternik,50.68056,21.86583
podkarpackie,Pasternik Wrzawski,50.72028,21.84833
